user_id,recency_days,frequency_90d,monetary_avg,is_fraud,Cluster,Decision_Segment
USER_00646,20,38,16385,0,1,Allowed
USER_00647,180,181,75115,1,2,Blocked
USER_00648,16,6,1307,0,1,Allowed
USER_00649,20,24,703,0,1,Allowed
USER_00650,34,1,525,0,1,Allowed
USER_00651,8,28,2110,0,1,Allowed
USER_00652,25,3,408,0,1,Allowed
USER_00653,21,9,1140,0,1,Allowed
USER_00654,17,5,626,0,1,Allowed
USER_00655,1,5,732,0,1,Allowed
USER_00656,18,2,888,0,1,Allowed
USER_00657,73,10,1042,0,1,Allowed
USER_00658,5,2,318,0,1,Allowed
USER_00659,10,2,581,0,1,Allowed
USER_00660,3,3,433,0,1,Allowed
USER_00661,3,4,741,0,1,Allowed
USER_00662,24,26,4301,0,1,Allowed
USER_00663,48,3,554,0,1,Allowed
USER_00664,86,205,58619,1,2,Blocked
USER_00665,38,42,5926,0,1,Allowed
USER_00666,7,6,403,0,1,Allowed
USER_00667,26,3,1419,0,1,Allowed
USER_00668,16,5,496,0,1,Allowed
USER_00669,111,379,88619,0,2,Blocked
USER_00670,1,4,1282,0,1,Allowed
USER_00671,19,4,594,0,1,Allowed
USER_00672,5,297,3511,0,1,Allowed
USER_00673,12,8,372,0,1,Allowed
USER_00674,67,64,5701,0,1,Allowed
USER_00675,7,3,835,0,1,Allowed
USER_00676,22,10,715,0,1,Allowed
USER_00677,1,3,1352,0,1,Allowed
USER_00678,69,5,570,0,1,Allowed
USER_00679,20,4,1022,0,1,Allowed
USER_00680,47,75,12013,0,1,Allowed
USER_00681,9,6,577,0,1,Allowed
USER_00682,51,2,918,0,1,Allowed
USER_00683,13,6,235,0,1,Allowed
USER_00684,4,26,16448,0,1,Allowed
USER_00685,0,3,540,0,1,Allowed
USER_00686,9,2,479,0,1,Allowed
USER_00687,50,38,2199,0,1,Allowed
USER_00688,39,80,5205,0,1,Allowed
USER_00689,180,66,6258,0,0,Suspicious
USER_00690,3,4,657,0,1,Allowed
USER_00691,180,175,33552,1,0,Suspicious
USER_00692,5,8,486,0,1,Allowed
USER_00693,180,157,1525,0,0,Suspicious
USER_00694,20,52,15994,0,1,Allowed
USER_00695,1,12,628,0,1,Allowed
USER_00696,149,29,7323,0,0,Suspicious
USER_00697,13,3,1131,0,1,Allowed
USER_00698,30,33,3268,0,1,Allowed
USER_00699,14,2,442,0,1,Allowed
USER_00700,1,12,644,0,1,Allowed
USER_00701,7,5,589,0,1,Allowed
USER_00702,35,7,726,0,1,Allowed
USER_00703,3,99,3471,0,1,Allowed
USER_00704,7,3,819,0,1,Allowed
USER_00705,25,500,16713,0,2,Blocked
USER_00706,3,2,1316,0,1,Allowed
USER_00707,12,3,492,0,1,Allowed
USER_00708,8,2,573,0,1,Allowed
USER_00709,96,110,45306,1,0,Suspicious
USER_00710,2,3,1786,0,1,Allowed
USER_00711,28,322,18600,0,2,Blocked
USER_00712,15,5,538,0,1,Allowed
USER_00713,23,2,678,0,1,Allowed
USER_00714,180,463,9892,0,2,Blocked
USER_00715,13,4,1020,0,1,Allowed
USER_00716,180,203,32684,1,0,Suspicious
USER_00717,28,5,1398,0,1,Allowed
USER_00718,3,1,888,0,1,Allowed
USER_00719,26,2,983,0,1,Allowed
USER_00720,180,42,17687,0,0,Suspicious
USER_00721,1,4,197,0,1,Allowed
USER_00722,38,5,1416,0,1,Allowed
USER_00723,1,1,1047,0,1,Allowed
USER_00724,34,2,337,0,1,Allowed
USER_00725,180,500,154055,1,2,Blocked
USER_00726,6,3,638,0,1,Allowed
USER_00727,11,2,1097,0,1,Allowed
USER_00728,139,230,99513,1,2,Blocked
USER_00729,118,500,70027,1,2,Blocked
USER_00730,28,5,325,0,1,Allowed
USER_00731,65,4,1289,0,1,Allowed
USER_00732,28,2,764,0,1,Allowed
USER_00733,19,3,1318,0,1,Allowed
USER_00734,22,3,875,0,1,Allowed
USER_00735,7,9,620,0,1,Allowed
USER_00736,55,188,4495,0,1,Allowed
USER_00737,47,12,414,0,1,Allowed
USER_00738,9,4,1145,0,1,Allowed
USER_00739,180,155,64769,1,0,Suspicious
USER_00740,35,6,366,0,1,Allowed
USER_00741,2,4,908,0,1,Allowed
USER_00742,27,107,2108,0,1,Allowed
USER_00743,180,411,185719,1,2,Blocked
USER_00744,10,4,394,0,1,Allowed
USER_00745,61,60,1809,0,1,Allowed
USER_00746,5,4,783,0,1,Allowed
USER_00747,41,57,4181,0,1,Allowed
USER_00748,47,6,3438,0,1,Allowed
USER_00749,16,3,724,0,1,Allowed
USER_00750,5,7,704,0,1,Allowed
USER_00751,40,3,795,0,1,Allowed
USER_00752,19,5,295,0,1,Allowed
USER_00753,171,31,2337,0,0,Suspicious
USER_00754,20,3,410,0,1,Allowed
USER_00755,8,4,577,0,1,Allowed
USER_00756,14,5,601,0,1,Allowed
USER_00757,53,4,1169,0,1,Allowed
USER_00758,4,4,431,0,1,Allowed
USER_00759,55,6,651,0,1,Allowed
USER_00760,21,5,440,0,1,Allowed
USER_00761,79,10,1119,0,0,Suspicious
USER_00762,6,1,876,0,1,Allowed
USER_00763,23,1,731,0,1,Allowed
USER_00764,1,2,999,0,1,Allowed
USER_00765,9,80,9807,0,1,Allowed
USER_00766,113,244,21068,0,0,Suspicious
USER_00767,6,6,587,0,1,Allowed
USER_00768,2,2,752,0,1,Allowed
USER_00769,91,500,8181,0,2,Blocked
USER_00770,51,41,1628,0,1,Allowed
USER_00771,0,6,846,0,1,Allowed
USER_00772,0,51,1924,0,1,Allowed
USER_00773,21,7,1063,0,1,Allowed
USER_00774,12,26,8763,0,1,Allowed
USER_00775,45,3,1186,0,1,Allowed
USER_00776,26,2,324,0,1,Allowed
USER_00777,14,4,621,0,1,Allowed
USER_00778,88,500,6524,0,2,Blocked
USER_00779,0,5,1219,0,1,Allowed
USER_00780,35,16,7537,0,1,Allowed
USER_00781,2,3,240,0,1,Allowed
USER_00782,16,5,707,0,1,Allowed
USER_00783,7,4,1495,0,1,Allowed
USER_00784,37,3,377,0,1,Allowed
USER_00785,111,402,15961,0,2,Blocked
USER_00786,26,3,629,0,1,Allowed
USER_00787,134,15,2353,0,0,Suspicious
USER_00788,33,18,1758,0,1,Allowed
USER_00789,49,67,8203,0,1,Allowed
USER_00790,14,7,1076,0,1,Allowed
USER_00791,8,4,593,0,1,Allowed
USER_00792,23,28,8243,0,1,Allowed
USER_00793,5,1,479,0,1,Allowed
USER_00794,180,34,8927,0,0,Suspicious
USER_00795,180,10,3872,0,0,Suspicious
USER_00796,14,8,262,0,1,Allowed
USER_00797,29,10,597,0,1,Allowed
USER_00798,8,11,1506,0,1,Allowed
USER_00799,23,70,2236,0,1,Allowed
USER_00800,3,8,535,0,1,Allowed
USER_00801,56,41,2445,0,1,Allowed
USER_00802,13,4,485,0,1,Allowed
USER_00803,60,3,1647,0,1,Allowed
USER_00804,0,5,482,0,1,Allowed
USER_00805,20,1,1033,0,1,Allowed
USER_00806,22,6,763,0,1,Allowed
USER_00807,43,17,1333,0,1,Allowed
USER_00808,66,6,380,0,1,Allowed
USER_00809,5,62,4760,0,1,Allowed
USER_00810,2,2,498,0,1,Allowed
USER_00811,1,5,332,0,1,Allowed
USER_00812,15,4,901,0,1,Allowed
USER_00813,55,8,1307,0,1,Allowed
USER_00814,90,156,5506,0,0,Suspicious
USER_00815,28,6,449,0,1,Allowed
USER_00816,40,5,301,0,1,Allowed
USER_00817,44,500,16236,0,2,Blocked
USER_00818,3,2,470,0,1,Allowed
USER_00819,39,6,701,0,1,Allowed
USER_00820,42,4,440,0,1,Allowed
USER_00821,35,5,1030,0,1,Allowed
USER_00822,26,2,709,0,1,Allowed
USER_00823,53,3,838,0,1,Allowed
USER_00824,17,4,474,0,1,Allowed
USER_00825,1,2,606,0,1,Allowed
USER_00826,6,15,4469,0,1,Allowed
USER_00827,10,2,962,0,1,Allowed
USER_00828,56,8,1573,0,1,Allowed
USER_00829,47,29,1653,0,1,Allowed
USER_00830,72,267,9609,0,0,Suspicious
USER_00831,13,4,835,0,1,Allowed
USER_00832,42,33,4084,0,1,Allowed
USER_00833,100,60,14026,0,0,Suspicious
USER_00834,70,65,4751,0,0,Suspicious
USER_00835,17,3,942,0,1,Allowed
USER_00836,3,1,959,0,1,Allowed
USER_00837,61,11,1099,0,1,Allowed
USER_00838,52,4,501,0,1,Allowed
USER_00839,0,2,910,0,1,Allowed
USER_00840,14,138,3163,0,1,Allowed
USER_00841,32,7,398,0,1,Allowed
USER_00842,73,3,1147,0,1,Allowed
USER_00843,22,6,1539,0,1,Allowed
USER_00844,0,5,650,0,1,Allowed
USER_00845,102,13,9810,0,0,Suspicious
USER_00846,21,5,524,0,1,Allowed
USER_00847,1,3,650,0,1,Allowed
USER_00848,39,72,988,0,1,Allowed
USER_00849,1,8,499,0,1,Allowed
USER_00850,19,2,127,0,1,Allowed
USER_00851,22,11,7783,0,1,Allowed
USER_00852,55,40,5634,0,1,Allowed
USER_00853,7,11,386,0,1,Allowed
USER_00854,1,6,1534,0,1,Allowed
USER_00855,2,3,924,0,1,Allowed
USER_00856,19,8,559,0,1,Allowed
USER_00857,16,11,916,0,1,Allowed
USER_00858,40,19,1876,0,1,Allowed
USER_00859,20,2,849,0,1,Allowed
USER_00860,88,4,771,0,0,Suspicious
USER_00861,3,6,841,0,1,Allowed
USER_00862,2,4,382,0,1,Allowed
USER_00863,41,500,16149,0,2,Blocked
USER_00864,2,1,1947,0,1,Allowed
USER_00865,39,5,971,0,1,Allowed
USER_00866,7,1,1397,0,1,Allowed
USER_00867,23,5,966,0,1,Allowed
USER_00868,35,4,462,0,1,Allowed
USER_00869,180,103,40792,1,0,Suspicious
USER_00870,42,6,674,0,1,Allowed
USER_00871,87,500,31984,0,2,Blocked
USER_00872,1,6,491,0,1,Allowed
USER_00873,4,4,522,0,1,Allowed
USER_00874,29,500,5682,0,2,Blocked
USER_00875,36,151,95280,0,2,Blocked
USER_00876,23,2,165,0,1,Allowed
USER_00877,4,7,432,0,1,Allowed
USER_00878,10,8,943,0,1,Allowed
USER_00879,102,8,6244,0,0,Suspicious
USER_00880,30,64,18405,0,1,Allowed
USER_00881,24,4,876,0,1,Allowed
USER_00882,0,4,487,0,1,Allowed
USER_00883,8,500,62041,0,2,Blocked
USER_00884,122,26,17368,0,0,Suspicious
USER_00885,3,4,218,0,1,Allowed
USER_00886,17,8,507,0,1,Allowed
USER_00887,14,5,560,0,1,Allowed
USER_00888,0,4,983,0,1,Allowed
USER_00889,5,5,960,0,1,Allowed
USER_00890,25,123,3459,0,1,Allowed
USER_00891,97,1,1186,0,0,Suspicious
USER_00892,25,3,520,0,1,Allowed
USER_00893,0,11,5839,0,1,Allowed
USER_00894,7,66,11862,0,1,Allowed
USER_00895,27,185,116066,0,2,Blocked
USER_00896,32,7,316,0,1,Allowed
USER_00897,25,5,861,0,1,Allowed
USER_00898,46,153,949,0,1,Allowed
USER_00899,26,6,557,0,1,Allowed
USER_00900,136,399,5165,0,2,Blocked
USER_00901,36,2,263,0,1,Allowed
USER_00902,10,21,6677,0,1,Allowed
USER_00903,14,4,1049,0,1,Allowed
USER_00904,9,5,903,0,1,Allowed
USER_00905,21,1,724,0,1,Allowed
USER_00906,22,5,329,0,1,Allowed
USER_00907,7,3,486,0,1,Allowed
USER_00908,5,7,914,0,1,Allowed
USER_00909,33,52,7380,0,1,Allowed
USER_00910,82,2,1349,0,0,Suspicious
USER_00911,3,216,9433,1,1,Allowed
USER_00912,15,4,961,0,1,Allowed
USER_00913,7,3,782,0,1,Allowed
USER_00914,22,241,25720,0,1,Allowed
USER_00915,56,210,17014,0,0,Suspicious
USER_00916,77,44,17388,0,0,Suspicious
USER_00917,20,2,836,0,1,Allowed
USER_00918,42,20,6937,0,1,Allowed
USER_00919,1,4,735,0,1,Allowed
USER_00920,35,41,9095,0,1,Allowed
USER_00921,54,3,429,0,1,Allowed
USER_00922,4,5,1379,0,1,Allowed
USER_00923,27,28,7856,0,1,Allowed
USER_00924,40,10,762,0,1,Allowed
USER_00925,29,7,711,0,1,Allowed
USER_00926,39,29,3729,0,1,Allowed
USER_00927,18,3,2799,0,1,Allowed
USER_00928,4,3,2248,0,1,Allowed
USER_00929,2,4,1366,0,1,Allowed
USER_00930,1,2,1015,0,1,Allowed
USER_00931,19,3,317,0,1,Allowed
USER_00932,86,3,716,0,0,Suspicious
USER_00933,25,13,847,0,1,Allowed
USER_00934,18,4,1063,0,1,Allowed
USER_00935,59,2,475,0,1,Allowed
USER_00936,34,2,341,0,1,Allowed
USER_00937,116,8,6976,0,0,Suspicious
USER_00938,9,500,89990,0,2,Blocked
USER_00939,18,3,1446,0,1,Allowed
USER_00940,112,136,55098,1,0,Suspicious
USER_00941,77,3,489,0,0,Suspicious
USER_00942,24,3,899,0,1,Allowed
USER_00943,6,393,274354,0,2,Blocked
USER_00944,135,500,191472,1,2,Blocked
USER_00945,24,3,408,0,1,Allowed
USER_00946,10,6,582,0,1,Allowed
USER_00947,39,2,892,0,1,Allowed
USER_00948,59,3,206,0,1,Allowed
USER_00949,14,3,883,0,1,Allowed
USER_00950,89,43,25442,0,0,Suspicious
USER_00951,3,4,335,0,1,Allowed
USER_00952,18,91,6518,0,1,Allowed
USER_00953,14,1,951,0,1,Allowed
USER_00954,52,21,7294,0,1,Allowed
USER_00955,5,2,1199,0,1,Allowed
USER_00956,48,439,83330,0,2,Blocked
USER_00957,65,500,18254,0,2,Blocked
USER_00958,2,2,817,0,1,Allowed
USER_00959,13,7,495,0,1,Allowed
USER_00960,180,500,35276,1,2,Blocked
USER_00961,8,7,1552,0,1,Allowed
USER_00962,5,5,306,0,1,Allowed
USER_00963,62,3,911,0,1,Allowed
USER_00964,133,95,4726,0,0,Suspicious
USER_00965,4,7,389,0,1,Allowed
USER_00966,11,9,659,0,1,Allowed
USER_00967,5,3,751,0,1,Allowed
USER_00968,47,4,1277,0,1,Allowed
USER_00969,0,7,594,0,1,Allowed
USER_00970,6,4,774,0,1,Allowed
USER_00971,35,84,1650,0,1,Allowed
USER_00972,15,10,1019,0,1,Allowed
USER_00973,34,6,325,0,1,Allowed
USER_00974,60,32,8582,0,1,Allowed
USER_00975,87,45,8307,0,0,Suspicious
USER_00976,9,3,792,0,1,Allowed
USER_00977,2,5,524,0,1,Allowed
USER_00978,71,3,735,0,1,Allowed
USER_00979,62,70,1993,0,1,Allowed
USER_00980,1,2,1077,0,1,Allowed
USER_00981,3,7,801,0,1,Allowed
USER_00982,26,4,1176,0,1,Allowed
USER_00983,65,2,598,0,1,Allowed
USER_00984,4,3,597,0,1,Allowed
USER_00985,26,4,521,0,1,Allowed
USER_00986,9,14,5148,0,1,Allowed
USER_00987,94,359,72034,1,2,Blocked
USER_00988,180,500,50131,1,2,Blocked
USER_00989,4,42,1077,0,1,Allowed
USER_00990,37,14,22241,0,1,Allowed
USER_00991,0,3,810,0,1,Allowed
USER_00992,180,500,59671,1,2,Blocked
USER_00993,41,10,972,0,1,Allowed
USER_00994,7,7,526,0,1,Allowed
USER_00995,23,3,698,0,1,Allowed
USER_00996,22,7,588,0,1,Allowed
USER_00997,89,273,15909,0,0,Suspicious
USER_00998,39,166,6051,0,1,Allowed
USER_00999,28,129,7299,0,1,Allowed
USER_01000,3,3,1246,0,1,Allowed
USER_01001,0,12,221,0,1,Allowed
USER_01002,43,4,624,0,1,Allowed
USER_01003,3,3,720,0,1,Allowed
USER_01004,45,3,369,0,1,Allowed
USER_01005,59,2,862,0,1,Allowed
USER_01006,24,7,386,0,1,Allowed
USER_01007,18,3,532,0,1,Allowed
USER_01008,11,2,514,0,1,Allowed
USER_01009,34,15,377,0,1,Allowed
USER_01010,126,34,2683,0,0,Suspicious
USER_01011,47,5,599,0,1,Allowed
USER_01012,1,8,617,0,1,Allowed
USER_01013,10,4,675,0,1,Allowed
USER_01014,28,47,6431,0,1,Allowed
USER_01015,108,4,1159,0,0,Suspicious
USER_01016,21,39,5814,0,1,Allowed
USER_01017,18,2,264,0,1,Allowed
USER_01018,20,8,437,0,1,Allowed
USER_01019,18,19,8933,0,1,Allowed
USER_01020,3,11,6501,0,1,Allowed
USER_01021,73,2,701,0,1,Allowed
USER_01022,32,16,4055,0,1,Allowed
USER_01023,16,7,656,0,1,Allowed
USER_01024,31,19,1894,0,1,Allowed
USER_01025,11,9,546,0,1,Allowed
USER_01026,180,193,88639,1,2,Blocked
USER_01027,10,4,619,0,1,Allowed
USER_01028,35,3,525,0,1,Allowed
USER_01029,152,13,23457,1,0,Suspicious
USER_01030,8,4,834,0,1,Allowed
USER_01031,31,2,719,0,1,Allowed
USER_01032,5,8,404,0,1,Allowed
USER_01033,34,2,615,0,1,Allowed
USER_01034,7,5,1163,0,1,Allowed
USER_01035,13,3,1629,0,1,Allowed
USER_01036,59,500,57704,1,2,Blocked
USER_01037,24,9,1182,0,1,Allowed
USER_01038,2,4,680,0,1,Allowed
USER_01039,24,7,585,0,1,Allowed
USER_01040,11,6,1201,0,1,Allowed
USER_01041,30,50,6762,0,1,Allowed
USER_01042,8,5,250,0,1,Allowed
USER_01043,15,7,427,0,1,Allowed
USER_01044,72,11,1310,0,1,Allowed
USER_01045,38,8,4468,0,1,Allowed
USER_01046,34,67,3056,0,1,Allowed
USER_01047,17,5,1663,0,1,Allowed
USER_01048,94,130,72512,0,0,Suspicious
USER_01049,31,228,195511,0,2,Blocked
USER_01050,15,228,22673,0,1,Allowed
USER_01051,43,6,671,0,1,Allowed
USER_01052,5,13,274,0,1,Allowed
USER_01053,9,8,2765,0,1,Allowed
USER_01054,66,6,5277,0,1,Allowed
USER_01055,60,2,597,0,1,Allowed
USER_01056,29,3,969,0,1,Allowed
USER_01057,17,1,1164,0,1,Allowed
USER_01058,2,60,2455,0,1,Allowed
USER_01059,69,10,1480,0,1,Allowed
USER_01060,3,2,574,0,1,Allowed
USER_01061,2,37,1684,0,1,Allowed
USER_01062,180,500,57440,1,2,Blocked
USER_01063,83,3,1022,0,0,Suspicious
USER_01064,16,1,433,0,1,Allowed
USER_01065,16,11,1888,0,1,Allowed
USER_01066,101,11,5458,0,0,Suspicious
USER_01067,25,2,360,0,1,Allowed
USER_01068,1,5,465,0,1,Allowed
USER_01069,3,69,12448,0,1,Allowed
USER_01070,25,1,391,0,1,Allowed
USER_01071,79,3,537,0,0,Suspicious
USER_01072,2,7,798,0,1,Allowed
USER_01073,4,7,900,0,1,Allowed
USER_01074,9,3,605,0,1,Allowed
USER_01075,2,5,498,0,1,Allowed
USER_01076,124,191,106812,1,2,Blocked
USER_01077,11,4,452,0,1,Allowed
USER_01078,0,45,28685,0,1,Allowed
USER_01079,132,31,3611,0,0,Suspicious
USER_01080,63,173,15350,0,0,Suspicious
USER_01081,5,6,795,0,1,Allowed
USER_01082,19,6,670,0,1,Allowed
USER_01083,4,3,1145,0,1,Allowed
USER_01084,83,7,3418,0,0,Suspicious
USER_01085,17,4,488,0,1,Allowed
USER_01086,0,7,993,0,1,Allowed
USER_01087,19,3,1849,0,1,Allowed
USER_01088,8,4,1535,0,1,Allowed
USER_01089,139,38,5549,0,0,Suspicious
USER_01090,5,9,842,0,1,Allowed
USER_01091,14,2,1303,0,1,Allowed
USER_01092,11,138,63544,1,1,Allowed
USER_01093,22,2,364,0,1,Allowed
USER_01094,2,3,765,0,1,Allowed
USER_01095,9,3,870,0,1,Allowed
USER_01096,140,270,132244,1,2,Blocked
USER_01097,50,3,265,0,1,Allowed
USER_01098,28,5,253,0,1,Allowed
USER_01099,27,48,4683,0,1,Allowed
USER_01100,0,3,1002,0,1,Allowed
USER_01101,9,12,891,0,1,Allowed
USER_01102,20,2,1012,0,1,Allowed
USER_01103,33,29,4309,0,1,Allowed
USER_01104,5,3,397,0,1,Allowed
USER_01105,11,11,436,0,1,Allowed
USER_01106,5,5,552,0,1,Allowed
USER_01107,44,38,2693,0,1,Allowed
USER_01108,180,191,200957,1,2,Blocked
USER_01109,27,6,543,0,1,Allowed
USER_01110,29,2,989,0,1,Allowed
USER_01111,4,5,357,0,1,Allowed
USER_01112,2,4,863,0,1,Allowed
USER_01113,0,6,319,0,1,Allowed
USER_01114,10,6,405,0,1,Allowed
USER_01115,6,4,313,0,1,Allowed
USER_01116,96,51,5912,0,0,Suspicious
USER_01117,31,5,234,0,1,Allowed
USER_01118,2,11,242,0,1,Allowed
USER_01119,60,300,7937,0,2,Blocked
USER_01120,4,4,521,0,1,Allowed
USER_01121,5,8,271,0,1,Allowed
USER_01122,180,78,2600,0,0,Suspicious
USER_01123,30,4,630,0,1,Allowed
USER_01124,51,40,4768,0,1,Allowed
USER_01125,1,5,1221,0,1,Allowed
USER_01126,7,6,947,0,1,Allowed
USER_01127,26,10,8139,0,1,Allowed
USER_01128,37,3,735,0,1,Allowed
USER_01129,104,25,10386,0,0,Suspicious
USER_01130,39,3,434,0,1,Allowed
USER_01131,3,6,353,0,1,Allowed
USER_01132,32,6,378,0,1,Allowed
USER_01133,8,6,291,0,1,Allowed
USER_01134,41,5,512,0,1,Allowed
USER_01135,11,4,297,0,1,Allowed
USER_01136,0,4,381,0,1,Allowed
USER_01137,21,9,403,0,1,Allowed
USER_01138,42,31,1337,0,1,Allowed
USER_01139,83,1,863,0,0,Suspicious
USER_01140,0,3,382,0,1,Allowed
USER_01141,14,13,7416,0,1,Allowed
USER_01142,9,4,670,0,1,Allowed
USER_01143,47,4,616,0,1,Allowed
USER_01144,23,3,1824,0,1,Allowed
USER_01145,21,5,791,0,1,Allowed
USER_01146,78,6,1021,0,0,Suspicious
USER_01147,68,88,30678,0,0,Suspicious
USER_01148,10,8,704,0,1,Allowed
USER_01149,56,3,513,0,1,Allowed
USER_01150,33,3,670,0,1,Allowed
USER_01151,26,2,1301,0,1,Allowed
USER_01152,6,4,907,0,1,Allowed
USER_01153,12,4,894,0,1,Allowed
USER_01154,13,7,810,0,1,Allowed
USER_01155,3,3,1396,0,1,Allowed
USER_01156,22,3,893,0,1,Allowed
USER_01157,1,5,539,0,1,Allowed
USER_01158,22,147,42521,0,1,Allowed
USER_01159,23,4,1323,0,1,Allowed
USER_01160,2,2,325,0,1,Allowed
USER_01161,166,84,6024,0,0,Suspicious
USER_01162,180,48,6582,0,0,Suspicious
USER_01163,9,2,639,0,1,Allowed
USER_01164,6,4,1828,0,1,Allowed
USER_01165,172,8,708,0,0,Suspicious
USER_01166,12,1,921,0,1,Allowed
USER_01167,41,94,5230,0,1,Allowed
USER_01168,11,10,1036,0,1,Allowed
USER_01169,7,39,6661,0,1,Allowed
USER_01170,19,12,2481,0,1,Allowed
USER_01171,55,10,3609,0,1,Allowed
USER_01172,19,3,524,0,1,Allowed
USER_01173,38,1,254,0,1,Allowed
USER_01174,6,5,496,0,1,Allowed
USER_01175,19,8,487,0,1,Allowed
USER_01176,18,3,392,0,1,Allowed
USER_01177,46,5,290,0,1,Allowed
USER_01178,15,4,225,0,1,Allowed
USER_01179,63,79,81823,0,0,Suspicious
USER_01180,0,54,50756,0,1,Allowed
USER_01181,17,3,572,0,1,Allowed
USER_01182,10,7,517,0,1,Allowed
USER_01183,2,1,340,0,1,Allowed
USER_01184,25,24,4146,0,1,Allowed
USER_01185,22,6,714,0,1,Allowed
USER_01186,27,32,1902,0,1,Allowed
USER_01187,14,2,386,0,1,Allowed
USER_01188,180,104,66806,1,0,Suspicious
USER_01189,1,5,793,0,1,Allowed
USER_01190,51,40,6075,0,1,Allowed
USER_01191,8,13,6942,0,1,Allowed
USER_01192,180,36,14459,0,0,Suspicious
USER_01193,8,3,1094,0,1,Allowed
USER_01194,60,1,566,0,1,Allowed
USER_01195,2,9,654,0,1,Allowed
USER_01196,180,478,126082,1,2,Blocked
USER_01197,8,86,2674,0,1,Allowed
USER_01198,34,5,247,0,1,Allowed
USER_01199,0,4,188,0,1,Allowed
USER_01200,24,8,474,0,1,Allowed
USER_01201,139,16,2093,0,0,Suspicious
USER_01202,22,7,265,0,1,Allowed
USER_01203,62,23,1795,0,1,Allowed
USER_01204,22,3,417,0,1,Allowed
USER_01205,27,21,3246,0,1,Allowed
USER_01206,34,31,12998,0,1,Allowed
USER_01207,18,6,1487,0,1,Allowed
USER_01208,113,330,15981,0,2,Blocked
USER_01209,73,306,21708,0,2,Blocked
USER_01210,35,161,13851,0,1,Allowed
USER_01211,6,3,1270,0,1,Allowed
USER_01212,25,3,941,0,1,Allowed
USER_01213,15,500,84832,0,2,Blocked
USER_01214,2,2,632,0,1,Allowed
USER_01215,13,300,52802,0,2,Blocked
USER_01216,32,3,244,0,1,Allowed
USER_01217,17,12,570,0,1,Allowed
USER_01218,41,3,746,0,1,Allowed
USER_01219,4,2,814,0,1,Allowed
USER_01220,63,3,714,0,1,Allowed
USER_01221,11,132,66099,0,1,Allowed
USER_01222,55,4,969,0,1,Allowed
USER_01223,180,50,40996,1,0,Suspicious
USER_01224,50,3,751,0,1,Allowed
USER_01225,21,3,1284,0,1,Allowed
USER_01226,40,4,421,0,1,Allowed
USER_01227,16,6,1145,0,1,Allowed
USER_01228,163,500,27588,1,2,Blocked
USER_01229,18,2,148,0,1,Allowed
USER_01230,21,4,1111,0,1,Allowed
USER_01231,67,32,6556,0,1,Allowed
USER_01232,36,7,662,0,1,Allowed
USER_01233,12,7,621,0,1,Allowed
USER_01234,4,10,621,0,1,Allowed
USER_01235,0,5,421,0,1,Allowed
USER_01236,29,500,6918,0,2,Blocked
USER_01237,44,5,583,0,1,Allowed
USER_01238,13,500,151558,0,2,Blocked
USER_01239,12,8,1527,0,1,Allowed
USER_01240,0,6,766,0,1,Allowed
USER_01241,9,4,897,0,1,Allowed
USER_01242,2,10,626,0,1,Allowed
USER_01243,111,4,711,0,0,Suspicious
USER_01244,5,3,485,0,1,Allowed
USER_01245,38,33,3376,0,1,Allowed
USER_01246,22,2,896,0,1,Allowed
USER_01247,45,258,35239,0,2,Blocked
USER_01248,13,3,674,0,1,Allowed
USER_01249,89,18,4883,0,0,Suspicious
USER_01250,9,3,961,0,1,Allowed
USER_01251,59,7,1114,0,1,Allowed
USER_01252,4,5,561,0,1,Allowed
USER_01253,131,423,34863,1,2,Blocked
USER_01254,18,9,4699,0,1,Allowed
USER_01255,106,374,127190,0,2,Blocked
USER_01256,0,9,1576,0,1,Allowed
USER_01257,180,85,39912,1,0,Suspicious
USER_01258,24,4,931,0,1,Allowed
USER_01259,25,3,225,0,1,Allowed
USER_01260,4,2,394,0,1,Allowed
USER_01261,20,5,793,0,1,Allowed
USER_01262,2,2,902,0,1,Allowed
USER_01263,6,6,1112,0,1,Allowed
USER_01264,8,5,713,0,1,Allowed
USER_01265,0,2,701,0,1,Allowed
USER_01266,87,3,1019,0,0,Suspicious
USER_01267,18,33,3440,0,1,Allowed
USER_01268,105,3,462,0,0,Suspicious
USER_01269,84,14,2198,0,0,Suspicious
USER_01270,16,2,974,0,1,Allowed
USER_01271,103,418,218595,0,2,Blocked
USER_01272,2,3,974,0,1,Allowed
USER_01273,1,2,1138,0,1,Allowed
USER_01274,17,12,718,0,1,Allowed
USER_01275,26,5,746,0,1,Allowed
USER_01276,6,16,2261,0,1,Allowed
USER_01277,87,7,275,0,0,Suspicious
USER_01278,16,125,27234,0,1,Allowed
USER_01279,18,12,451,0,1,Allowed
USER_01280,31,1,463,0,1,Allowed
USER_01281,29,26,4649,0,1,Allowed
USER_01282,54,416,26070,0,2,Blocked
USER_01283,17,4,1746,0,1,Allowed
USER_01284,29,4,1183,0,1,Allowed
USER_01285,11,2,461,0,1,Allowed
USER_01286,6,3,482,0,1,Allowed
USER_01287,16,8,1224,0,1,Allowed
USER_01288,11,3,676,0,1,Allowed
USER_01289,6,6,481,0,1,Allowed
USER_01290,19,12,4833,0,1,Allowed
USER_01291,10,5,709,0,1,Allowed
USER_01292,21,6,641,0,1,Allowed
